Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-10-28,0.91,5.78,2.94,-28.37,-30.45,❌ LOS
2024-10-31,0.48,5.66,-32.33,-30.04,-31.45,❌ LOS
2024-11-01,1.11,5.85,-36.07,-32.82,-33.33,❌ LOS
2024-11-04,1.69,5.95,-30.42,-34.45,-35.46,❌ LOS
2025-05-08,0.5,4.49,11.36,15.81,21.83,✅ WIN
2025-05-09,0.47,4.6,9.57,10.22,17.61,✅ WIN
2025-05-14,0.46,4.9,6.33,9.59,12.45,✅ WIN
2025-05-15,0.7,5.0,4.0,7.6,7.6,✅ WIN
2025-05-16,0.43,5.04,0.6,3.97,10.52,✅ WIN
2025-05-19,0.69,5.24,-0.38,2.1,6.68,✅ WIN
2025-05-20,0.6,5.22,0.96,3.07,5.56,✅ WIN
2025-05-21,0.74,5.21,3.07,5.57,5.37,✅ WIN
2025-05-22,0.82,5.2,3.46,5.19,7.5,✅ WIN
2025-05-23,0.7,5.07,3.35,6.71,13.41,✅ WIN
2025-05-27,0.56,5.22,2.49,4.98,10.92,✅ WIN
2025-05-30,0.49,5.38,1.67,0.0,8.36,✅ WIN
2025-06-27,0.9,5.88,1.02,-0.51,-1.87,❌ LOS
2025-07-07,0.42,5.94,-1.52,-1.52,-5.22,❌ LOS
2025-08-07,3.95,6.83,-9.52,-13.03,-9.96,❌ LOS
2025-08-08,0.95,6.52,-4.75,-5.21,-6.75,❌ LOS
2025-08-11,0.45,6.38,-3.29,-3.29,-5.96,❌ LOS
